topo,num_flows,seed,scheduler,is_scheduled,consuming_time
L5,60,2169,smt,True,175.28089380264282
L5,80,2169,smt,True,399.4067144393921
L5,100,2170,smt,False,545.9838461875916
L5,120,2170,smt,False,300.0
L5,140,2170,smt,False,300.0
L5,160,2170,smt,False,300.0
L5,180,2170,smt,False,300.0
L5,200,2170,smt,False,300.0
L5,40,2170,smt,True,72.95255303382874
L5,20,2170,smt,True,0.0
L5,60,2170,smt,True,206.93765592575073
L5,80,2170,smt,True,390.7532916069031
L5,100,2171,smt,False,532.4212100505829
L5,120,2171,smt,False,300.0
L5,140,2171,smt,False,300.0
L5,160,2171,smt,False,300.0
L5,180,2171,smt,False,300.0
L5,200,2171,smt,False,300.0
L5,40,2171,smt,True,73.27117252349854
L5,20,2171,smt,True,0.0
L5,60,2171,smt,True,181.70090556144714
L5,80,2171,smt,True,328.1316192150116
L5,100,2172,smt,False,527.2398955821991
L5,120,2172,smt,False,300.0
L5,140,2172,smt,False,300.0
L5,160,2172,smt,False,300.0
L5,180,2172,smt,False,300.0
L5,200,2172,smt,False,300.0
L5,40,2172,smt,True,53.07181167602539
L5,20,2172,smt,True,0.0
L5,60,2172,smt,True,187.9470715522766
L5,80,2172,smt,True,356.5375266075134
L5,100,2173,smt,False,538.4700911045074
L5,120,2173,smt,False,300.0
L5,140,2173,smt,False,300.0
L5,160,2173,smt,False,300.0
L5,180,2173,smt,False,300.0
L5,200,2173,smt,False,300.0
L5,40,2173,smt,True,65.42568707466125
L5,20,2173,smt,True,0.0
L5,60,2173,smt,True,168.1478509902954
L5,80,2173,smt,True,336.52509593963623
L5,100,2174,smt,False,560.2989377975464
L5,120,2174,smt,False,300.0
L5,140,2174,smt,False,300.0
L5,160,2174,smt,False,300.0
L5,180,2174,smt,False,300.0
L5,200,2174,smt,False,300.0
L5,40,2174,smt,True,76.66171002388
L5,20,2174,smt,True,0.0
L5,60,2174,smt,True,204.28306460380554
L5,80,2174,smt,False,473.64694714546204
L5,100,2175,smt,False,529.371994972229
L5,120,2175,smt,False,300.0
L5,140,2175,smt,False,300.0
L5,160,2175,smt,False,300.0
L5,180,2175,smt,False,300.0
L5,200,2175,smt,False,300.0
L5,40,2175,smt,True,78.55171489715576
L5,20,2175,smt,True,0.0
L5,60,2175,smt,True,179.81962203979492
L5,80,2175,smt,True,401.1405711174011
L5,100,2176,smt,False,545.9809944629669
L5,120,2176,smt,False,300.0
L5,140,2176,smt,False,300.0
L5,160,2176,smt,False,300.0
L5,180,2176,smt,False,300.0
L5,200,2176,smt,False,300.0
L5,40,2176,smt,True,67.20269227027893
L5,20,2176,smt,True,0.0
L5,60,2176,smt,True,198.7519199848175
L5,80,2176,smt,True,401.1130282878876
L5,100,2177,smt,False,533.7401988506317
L5,120,2177,smt,False,300.0
L5,140,2177,smt,False,300.0
L5,160,2177,smt,False,300.0
L5,180,2177,smt,False,300.0
L5,200,2177,smt,False,300.0
L5,40,2177,smt,True,70.62860202789307
L5,20,2177,smt,True,0.0
L5,60,2177,smt,True,143.66936564445496
L5,80,2177,smt,True,392.02172207832336
L5,100,2128,smt_no_wait,False,554.1068065166473
L5,120,2128,smt_no_wait,False,300.0
L5,140,2128,smt_no_wait,False,300.0
L5,160,2128,smt_no_wait,False,300.0
